LABEL,PAGE_HTML,LINK
ja,1124.txt,https://www.niedersachsen.de/Coronavirus/FAQ/reisen-und-tourismus-antworten-auf-haufig-gestellte-fragen-186671.html
ja,1125.txt,https://www.niedersachsen.de/Coronavirus/FAQ/faq-impfung-195559.html#praxen
ja,1126.txt,https://www.niedersachsen.de/Coronavirus/FAQ/antworten-auf-haufig-gestellte-fragen-faq-186686.html
ja,1127.txt,https://www.niedersachsen.de/Coronavirus/hinweise-fur-reisende-185450.html
ja,1128.txt,https://www.niedersachsen.de/Coronavirus/Testung/hinweise-zur-testung-auf-corona-198156.html
nein,1129.txt,https://www.niedersachsen.de/Coronavirus/ministerprasident_stephan_weil/
nein,1130.txt,https://www.niedersachsen.de/Coronavirus/langzeit-folgen-bei-einer-corona-infektion-198501.html
nein,1131.txt,https://www.niedersachsen.de/Coronavirus/aktuelle-presseinformationen-186247.html
nein,1132.txt,https://www.niedersachsen.de/Coronavirus/schule-in-corona-zeiten-so-plant-niedersachsen-185451.html
nein,1133.txt,https://www.mk.niedersachsen.de/startseite/aktuelles/fragen_und_antworten_zum_betrieb_an_kindertageseinrichtungen/faq-194362.html
ja,1134.txt,https://www.niedersachsen.de/Coronavirus/das-sollten-sie-tun-bei-verdacht-auf-eine-corona-infektion-185669.html
ja,1135.txt,https://www.niedersachsen.de/Coronavirus/informationen_in_leichter_sprache/die-krankheit-corona-virus-186765.html
ja,1136.txt,https://www.bundesregierung.de/breg-de/leichte-sprache/leichte-sprache-allgemeine-informationen-corona-virus-1728892
ja,1137.txt,https://corona-leichte-sprache.de/page/6-startseite.html
nein,1138.txt,https://www.niedersachsen.de/Coronavirus/wir-sind-starker-niedersachsen-gegen-corona-190553.html
ja,1139.txt,https://www.niedersachsen.de/Coronavirus/hinweise-fur-berufstatige-185673.html
ja,1140.txt,https://www.niedersachsen.de/Coronavirus/abstand-halten-hande-waschen-maske-tragen-185452.html
ja,1141.txt,https://www.niedersachsen.de/Coronavirus/die-krankheit-corona-virus-185485.html
ja,1142.txt,https://www.niedersachsen.de/Coronavirus/informationen_in_leichter_sprache/welche-regeln-macht-das-land-niedersachsen-gegen-die-ansteckung-mit-dem-corona-virus-196935.html
Impfung,1143.txt,https://www.niedersachsen.de/Coronavirus/Impfung/hinweise-zur-corona-schutzimpfung-in-einfacher-sprache-196767.html
ja,1144.txt,https://www.niedersachsen.de/Coronavirus/informationen_in_leichter_sprache/die-krankheit-corona-virus-186760.html
ja,1145.txt,https://www.niedersachsen.de/Coronavirus/informationen_in_leichter_sprache/die-krankheit-corona-virus-186847.html
nein,1146.txt,https://www.niedersachsen.de/Coronavirus/informationen_in_leichter_sprache/die-krankheit-corona-virus-186742.html
ja,1147.txt,https://www.niedersachsen.de/Coronavirus/informationen_in_leichter_sprache/informationen-uber-verhaltensregeln-wahrend-der-corona-krise-in-leichter-sprache-194339.html
ja,1148.txt,https://www.niedersachsen.de/Coronavirus/hinweise-zur-quarantane-187498.html
ja,1149.txt,https://www.niedersachsen.de/Coronavirus/hinweise-fur-pflegeeinrichtungen-unterstutzende-wohnformen-und-weitere-unterstutzungsangebote-185609.html
ja,1150.txt,https://www.niedersachsen.de/Coronavirus/vorschriften/vorschriften-der-landesregierung-185856.html
Impfung,1151.txt,https://www.niedersachsen.de/Coronavirus/Impfung/hinweise-zur-corona-schutz-impfung-195357.html
ja,1152.txt,https://www.niedersachsen.de/Coronavirus/hinweise_fur_schulen/schule-in-corona-zeiten-so-plant-niedersachsen-185451.html
nein,1153.txt,https://www.niedersachsen.de/Coronavirus/aktuelle-inzidenz-ampel-193672.html
ja,1154.txt,"https://www.ndr.de/nachrichten/niedersachsen/Die-Corona-Lage-in-Niedersachsen-und-in-Ihrer-Kommune,corona1458.html"
ja,1155.txt,"https://www.ndr.de/nachrichten/niedersachsen/Niedersachsens-neue-Corona-Verordnung-Zustimmung-und-Kritik,corona8630.html"
ja,1156.txt,https://www.hna.de/lokales/goettingen/corona-verordnung-niedersachsen-regeln-3g-inzidenz-weil-goettingen-90938610.html
ja,1157.txt,https://www.hna.de/lokales/goettingen/goettingen-ort28741/corona-verordnung-niedersachsen-warnstufen-3g-fallzahlen-inzidenz-pandemie-kritik-lob-90941500.html
ja,1158.txt,"https://www.ndr.de/nachrichten/niedersachsen/hannover_weser-leinegebiet/Nach-Corona-Gipfel-Niedersachsen-entwirft-eigenen-Weg,corona8520.html"
nein,1159.txt,"https://www.ndr.de/nachrichten/niedersachsen/Kritik-an-neuer-Corona-Verordnung-Nicht-alltagstauglich,corona8566.html"
nein,1160.txt,https://www.niedersachsen.de/politik_staat/landtag/der-niedersaechsische-landtag-19983.html
nein,1161.txt,https://www.stk.niedersachsen.de/ministerpraesident/3272.html
nein,1162.txt,https://www.niedersachsen.de/politik_staat/staatsgerichtshof/niedersaechsischer-staatsgerichtshof-19843.html
nein,1163.txt,https://www.niedersachsen.de/politik_staat/datenschutz/datenschutz-19831.html
nein,1164.txt,https://www.niedersachsen.de/politik_staat/landesrechnungshof/der-niedersaechsische-landesrechnungshof-19844.html
nein,1165.txt,https://www.stk.niedersachsen.de/startseite/themen/international/
nein,1166.txt,https://www.mb.niedersachsen.de/startseite/regionale_landesentwicklung_und_eu_forderung/regionale-landesentwicklung-und-eu-foerderung-124096.html
nein,1167.txt,https://www.niedersachsen.de/politik_staat/stadte_gemeinden/staedte-und-gemeinden-19748.html
nein,1168.txt,https://www.niedersachsen.de/startseite/land_leute/das_land/vom-harz-bis-neuharlingersiel---eine-gedankenreise-durch-das-land-niedersachsen-19868.html
nein,1169.txt,https://www.niedersachsen.de/startseite/land_leute/die_menschen/quer-denken-und-geradeaus-handeln-19875.html
nein,1170.txt,https://www.niedersachsen.de/startseite/land_leute/die_geschichte/
nein,1171.txt,https://www.niedersachsen.de/kinder
nein,1172.txt,https://www.niedersachsen.de/startseite/land_leute/kultur_freizeit/reiseland_niedersachsen/reiseland-niedersachsen-entdecken-sie-die-vielfalt-20097.html
nein,1173.txt,https://www.niedersachsen.de/startseite/land_leute/kultur_freizeit/sport/sport---ein-plus-an-lebensqualitaet-in-niedersachsen-19992.html
nein,1174.txt,https://www.mwk.niedersachsen.de/startseite/kultur/kultur-in-niedersachsen-19109.html
nein,1175.txt,https://www.niedersachsen.de/kinder/sachwissen/
ja,1176.txt,https://www.land.nrw/corona
ja,1177.txt,https://www.land.nrw/de/media/galerie/corona-fakten-1
nein,1178.txt,https://www.land.nrw/corona/impfung
ja,1179.txt,https://www.land.nrw/de/wichtige-fragen-und-antworten-zum-corona-virus
ja,1180.txt,https://www.mags.nrw/coronavirus-regeln-nrw
ja,1181.txt,https://www1.wdr.de/nachrichten/themen/coronavirus/corona-daten-nrw-100.html
ja,1182.txt,https://www.mags.nrw/pressemitteilung/land-weist-neue-leitindikatoren-zur-bewertung-des-infektionsgeschehens-aus
ja,1183.txt,https://www.mags.nrw/coronavirus-rechtlicheregelungen-nrw
ja,1184.txt,https://www1.wdr.de/nachrichten/landespolitik/corona-lockdown-regeln-nrw-100.html
ja,1185.txt,https://www.nrw-tourismus.de/coronavirus-information#coronavirus
nein,1186.txt,https://www.n-tv.de/regionales/nordrhein-westfalen/Corona-Inzidenzwert-in-NRW-weiter-ruecklaeufig-article22798549.html
nein,1187.txt,https://www.wa.de/nordrhein-westfalen/corona-nrw-coronaschutzverordnung-12-09-2021-schule-inzidenz-aktuell-regeln-news-zahlen-feiern-ticker-90950221.html
ja,1188.txt,https://www.tagesschau.de/regional/nordrheinwestfalen/wdr-story-42255.html
nein,1189.txt,https://www.land.nrw/de/kompetenzen-des-kulturbevollmaechtigten
nein,1190.txt,https://www.land.nrw/de/geschichte
nein,1191.txt,https://www.land.nrw/de/deutsch-franzoesischer-tag
nein,1192.txt,https://www.land.nrw/de/broschuere-vertrag-von-aachen
nein,1193.txt,https://www.land.nrw/de/franzoesische-sprache
nein,1194.txt,https://www.land.nrw/de/deutsch-franzoesische-aktivitaeten-kitas-und-schulen
nein,1195.txt,https://www.land.nrw/de/berufliche-bildung
nein,1196.txt,https://www.land.nrw/de/hochschulzusammenarbeit
nein,1197.txt,https://www.land.nrw/de/kultur-und-medien-0
nein,1198.txt,https://www.land.nrw/de/ministerien-und-vertretungen
nein,1199.txt,https://www.mhkbg.nrw/Bau/index.php
nein,1200.txt,https://www.mhkbg.nrw/themen/heimat
nein,1201.txt,https://www.mhkbg.nrw/themen/kommunales
nein,1202.txt,https://www.mhkbg.nrw/themen/gleiche-chancen-fuer-frauen-und-maenner
nein,1203.txt,https://www.mhkbg.nrw/das-ruhrgebiet-ist-zukunftsregion
nein,1204.txt,https://www.mags.nrw/arbeitsschutz
nein,1205.txt,https://www.mags.nrw/arbeit
nein,1206.txt,https://www.mags.nrw/pflege
nein,1207.txt,https://www.land.nrw/de/2021-04-13-1700-jahre-juedisches-leben-deutschland
ja,1208.txt,https://www.schulministerium.nrw/angepasster-schulbetrieb-corona-zeiten
ja,1209.txt,https://www.schulministerium.nrw/ganztags-und-betreuungsangebote-der-primarstufe-und-der-sekundarstufe-i-bei-einem-vollstaendigen
nein,1210.txt,https://www.schulministerium.nrw/schulbetrieb-im-schuljahr-20212022
ja,1211.txt,https://www.schulministerium.nrw/selbsttests
ja,1212.txt,https://www.schulministerium.nrw/impfungen-infektionsschutz-hygiene-masken
ja,1213.txt,https://www.schulministerium.nrw/lolli-tests
nein,1214.txt,https://www.schulministerium.nrw/ressourcen-einsatz-und-ausbildung-der-lehrkraefte
nein,1215.txt,https://www.schulministerium.nrw/herausforderung-unterstuetzung-der-corona-pandemie
nein,1216.txt,https://www.wirtschaft.nrw/breitband-nordrhein-westfalen
nein,1217.txt,https://www.land.nrw/de/landesregierung/ministerpraesident
nein,1218.txt,https://www.mkffi.nrw/
nein,1219.txt,https://www.finanzverwaltung.nrw.de/
nein,1220.txt,https://www.land.nrw/de/kulturbevollmaechtigter
nein,1221.txt,https://www.im.nrw/
nein,1222.txt,https://www.wirtschaft.nrw/
nein,1223.txt,https://www.mags.nrw/
nein,1224.txt,https://www.schulministerium.nrw/
nein,1225.txt,https://www.mhkbg.nrw/
nein,1226.txt,https://www.justiz.nrw.de/JM/
nein,1227.txt,https://www.vm.nrw.de/
ja,1228.txt,https://www.vm.nrw.de/ministerium/Corona-Virus-in-NRW/Corona-Virus-Massnahmen-im-Bereich-OePNV_Nahverkehr/index.php
ja,1229.txt,https://www.vm.nrw.de/ministerium/Corona-Virus-in-NRW/Corona-Virus---Massnahmen-im-Bereich-Strasse/index.php
ja,1230.txt,https://www.mobil.nrw/corona/
nein,1231.txt,https://www.vm.nrw.de/presse/pressemitteilungen/Archiv-des-VM-2021/2021_09_07_Foerderung-NE-Bahnen/index.php
nein,1232.txt,https://www.vm.nrw.de/presse/pressemitteilungen/Archiv-des-VM-2021/2021_09_07_Bescheid-geraeuscharme-Logistik/index.php
nein,1233.txt,https://www.vm.nrw.de/aktuelle_Meldungen_Startseite/2021_06_01_Fussverkehrs-Check/index.php
nein,1234.txt,https://www.vm.nrw.de/aktuelle_Meldungen_Startseite/Land-foerdert-Umstieg-auf-komplett-bedarfsgesteuerten-OePNV-in-Gronau-mit-ueber-einer-Million-Euro/index.php
nein,1235.txt,https://www.vm.nrw.de/verkehr/strasse/Strassenverkehr/Ausnahmen-von-Sonn-und-Feiertagsfahrverbot/index.php
nein,1236.txt,https://www.umwelt.nrw.de/
nein,1237.txt,https://www.mkw.nrw/
nein,1238.txt,https://www.mkw.nrw/presse/forschungsreise
nein,1239.txt,https://www.mkw.nrw/presse/F%C3%B6rderaufruf_Innovation
nein,1240.txt,https://www.mkw.nrw/ministerium/nrwweit/kultur-und-wissenschaft-nordrhein-westfalen
ja,1241.txt,https://www.mkw.nrw/Informationen_Corona-Virus
ja,1242.txt,https://www.mkw.nrw/FAQ_Hochschulen_Corona
ja,1243.txt,https://www.mkw.nrw/FAQ_Weiterbildung_politische_Bildung
nein,1244.txt,https://www.mkw.nrw/kultur/foerderungen/auf-gehts
nein,1245.txt,https://www.mkw.nrw/FAQ_Sofortprogramm
nein,1246.txt,https://www.mkw.nrw/sonderfondskultur
nein,1247.txt,https://www.mkw.nrw/50-jahre-hochschulen-fuer-angewandte-wissenschaften-nordrhein-westfalen
nein,1248.txt,https://www.mkw.nrw/Impfaufruf
nein,1249.txt,https://www.mkw.nrw/hochschule-und-forschung
nein,1250.txt,https://www.mkw.nrw/hochschule-und-forschung/studium-und-lehre
nein,1251.txt,https://www.mkw.nrw/hochschule-und-forschung/hochschulen
nein,1252.txt,https://www.mkw.nrw/hochschule-und-forschung/forschung
nein,1253.txt,https://www.mkw.nrw/kultur
nein,1254.txt,https://mbei.nrw/de/pressemitteilung/nordrhein-westfalen-und-ghana-verlaengern-partnerschaft-um-weitere-fuenf-jahre
nein,1255.txt,https://mbei.nrw/de/pressemitteilung/regionen-metropole-ruhr-und-greater-manchester-vereinbaren-absichtserklaerung-zur
nein,1256.txt,https://corona.rlp.de/de/startseite/
ja,1257.txt,https://corona.rlp.de/de/aktuelles/detail/news/News/detail/2g-und-neue-corona-warnstufen-neue-absonderungsverordnung-fuer-schulen-kommt/
nein,1258.txt,https://corona.rlp.de/de/aktuelles/detail/news/News/detail/warnstufen-neue-corona-berichterstattung-mit-leitindikatoren-ab-sonntag-12092021-1/
nein,1259.txt,https://corona.rlp.de/de/aktuelles/detail/news/News/detail/dreyer-binz-schmitt-corona-politik-im-dialog-weiterentwickeln/
Impfung,1260.txt,https://corona.rlp.de/de/impfen/informationen-zur-corona-impfung-in-rheinland-pfalz/
ja,1261.txt,https://corona.rlp.de/de/aktuelles/corona-regeln-im-ueberblick/
ja,1262.txt,https://corona.rlp.de/de/service/faqs/
ja,1263.txt,https://corona.rlp.de/de/themen/was-tun-bei-corona-verdacht/
nein,1264.txt,https://corona.rlp.de/de/themen/uebersicht-quarantaene-und-einreise/
ja,1265.txt,https://corona.rlp.de/de/themen/uebersicht-quarantaene-und-einreise/absonderung-und-quarantaeneregelungen/
nein,1266.txt,https://corona.rlp.de/de/service/rechtsgrundlagen/
ja,1267.txt,https://corona.rlp.de/de/themen/uebersicht-quarantaene-und-einreise/einreise-aus-risikogebieten/
ja,1268.txt,https://corona.rlp.de/de/themen/schulen-kitas/dokumente-kita/
nein,1269.txt,https://corona.rlp.de/de/themen/schulen-kitas/schule/
ja,1270.txt,https://corona.rlp.de/de/selbsttests-an-schulen/
nein,1271.txt,https://corona.rlp.de/de/themen/schulen-kitas/schule/unterstuetzungsangebote/
ja,1272.txt,https://corona.rlp.de/de/themen/schulen-kitas/faqs-kita/
nein,1273.txt,https://corona.rlp.de/de/testen/
nein,1274.txt,https://corona.rlp.de/de/service/hotlines/
nein,1275.txt,https://corona.rlp.de/de/themen/foerder-und-hilfsprogramme/
ja,1276.txt,https://corona.rlp.de/de/themen/hygienekonzepte/
ja,1277.txt,https://corona.rlp.de/de/service/leichte-sprache/
Impfung,1278.txt,https://corona.rlp.de/de/service/leichte-sprache/corona-impfung-in-rheinland-pfalz/
ja,1279.txt,https://corona.rlp.de/de/service/leichte-sprache/bitte-helfen-sie-alle-mit/
ja,1280.txt,https://corona.rlp.de/de/service/leichte-sprache/einreise-und-quarantaene/
nein,1281.txt,https://corona.rlp.de/de/service/leichte-sprache/welche-menschen-koennen-einen-corona-test-machen/
ja,1282.txt,https://corona.rlp.de/de/service/leichte-sprache/woran-merke-ich-ob-ich-covid-19-habe/
nein,1283.txt,https://corona.rlp.de/de/themen/familie-und-soziales/
ja,1284.txt,https://corona.rlp.de/de/themen/hochschulen/
ja,1285.txt,https://corona.rlp.de/de/themen/kirchen-und-religionsgemeinschaften/
ja,1286.txt,https://corona.rlp.de/de/aktuelles/corona-regeln-im-ueberblick/#
nein,1287.txt,https://lua.rlp.de/de/presse/detail/news/News/detail/coronavirus-sars-cov-2-aktuelle-fallzahlen-fuer-rheinland-pfalz/
nein,1288.txt,https://lua.rlp.de/de/unsere-themen/lebensmittel-co/untersuchung-von-arzneimitteln/
nein,1289.txt,https://lua.rlp.de/de/unsere-themen/lebensmittel-co/untersuchung-von-lebensmitteln/
nein,1290.txt,https://lua.rlp.de/de/unsere-themen/lebensmittel-co/untersuchung-von-bedarfsgegenstaenden/
nein,1291.txt,https://lua.rlp.de/de/unsere-themen/lebensmittel-co/untersuchung-von-kosmetik/
nein,1292.txt,https://lua.rlp.de/de/unsere-themen/weinueberwachung/
nein,1293.txt,https://lua.rlp.de/de/unsere-themen/infektionsschutz/
nein,1294.txt,https://lua.rlp.de/de/unsere-themen/infektionsschutz/meldedaten-coronavirus/
nein,1295.txt,https://lua.rlp.de/de/unsere-themen/infektionsschutz/untersuchung-von-trinkwasser/
nein,1296.txt,https://lua.rlp.de/de/unsere-themen/infektionsschutz/hygiene/
nein,1297.txt,https://lua.rlp.de/de/unsere-themen/infektionsschutz/infektionskrankheiten/
nein,1298.txt,https://lua.rlp.de/de/unsere-themen/infektionsschutz/untersuchung-von-badewasser/
ja,1299.txt,https://www.swr.de/swraktuell/rheinland-pfalz/liveblog-corona-100~_detailPage-1_-dc56264c3eed6f7453c3f263012a8308a11ab691.html
ja,1300.txt,"https://www.rheinpfalz.de/politik/rheinland-pfalz_artikel,-neue-corona-verordnung-f%C3%BCr-rheinland-pfalz-in-kraft-getreten-_arid,5251630.html"
ja,1301.txt,https://www.saarbruecker-zeitung.de/app/consent/?ref=https://www.saarbruecker-zeitung.de/saarland/blickzumnachbarn/neue-corona-verordnung-fuer-rheinland-pfalz-in-kraft-getreten_aid-62686083
ja,1302.txt,"https://www.rhein-zeitung.de/region/rheinland-pfalz_artikel,-neue-coronaverordnung-fuer-rheinlandpfalz-in-kraft-getreten-_arid,2307400.html"
nein,1303.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/allgemeine-infos/allgemeine-infos_node.html
nein,1304.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/sonderimpfungen/sonderimpfungen_node.html
Impfung,1305.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/impfung_node.html
nein,1306.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/digitalerimpfnachweis/digitalerimpfnachweis_node.html
Impfung,1307.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/wer-wird-geimpft/wer-wird-geimpft_node.html
nein,1308.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/impfkampagne/impfkampagne_node.html
nein,1309.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/priorisierungscodes/kritis/kritis_node.html
Impfung,1310.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/priorisierungscodes/priokrank/priokrank_node.html
nein,1311.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/priorisierungscodes/berufsgruppenprio/berufsgruppenprio_node.html
nein,1312.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/priorisierungscodes/kontaktpersonschwangere/kontaktpersonschwangere_node.html
nein,1313.txt,https://www.saarland.de/DE/portale/corona/impfungtest/testzentrum/testmoeglichkeiten/testmoeglichkeiten_node.html
nein,1314.txt,https://www.saarland.de/DE/portale/corona/impfungtest/testzentrum/testzentrumsb/testzentrumsb_node.html
nein,1315.txt,https://www.saarland.de/DE/portale/corona/impfungtest/testzentrum/testzentrum-dt-fr/testzentrum-dt-fr_node.html
Impfung,1316.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/wirtschaftshilfen/wirtschaftshilfen_node.html
nein,1317.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/gastgewerbe/sonderkonjunkturprogramm_node.html
nein,1318.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/ueberbrueckungshilfe/ueberbrueckungshilfe_node.html
nein,1319.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/ueberbrueckungshilfe/ueberbrueckungshilfe2.html
nein,1320.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/ueberbrueckungshilfe/ueberbrueckungshilfe3.html
nein,1321.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/ueberbrueckungshilfe/ueberbrueckungshilfe3_plus.html
ja,1322.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/verkehr/billigkeitsleistungen_oepnv.html
ja,1323.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/verkehr/schuelerverkehr.html
nein,1324.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/verkehr/trennschutz_oepnv.html
nein,1325.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/neustarthilfe/neustarthilfe_node.html
nein,1326.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/berufspendler/berufspendler_node.html
nein,1327.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/haertefallhilfen/haertefallhilfen_node.html
nein,1328.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/wirtschaft_node.html
ja,1329.txt,https://www.saarland.de/DE/portale/corona/bildung-kultur/bildung/aktuelles-bildung/aktuelles-bildung_node.html
nein,1330.txt,https://www.saarland.de/DE/portale/corona/bildung-kultur/bildung/online-schule-saarland/online-schule-saarland_node.html
ja,1331.txt,https://www.saarland.de/DE/portale/corona/faq/bildung-kultur/schulen-kitas/schulen-kitas_node.html
ja,1332.txt,https://www.saarland.de/DE/portale/corona/faq/bildung-kultur/kultur/kultur_node.html
ja,1333.txt,https://www.saarland.de/DE/portale/corona/bildung-kultur/kultur/aktuelles-kultur/aktuelles-kultur_node.html
nein,1334.txt,https://www.saarland.de/DE/portale/corona/bildung-kultur/kultur/downloads-kultur/downloads-kultur_node.html
nein,1335.txt,https://www.saarland.de/DE/portale/corona/bildung-kultur/kultur/links-kultur/links-kultur_node.html
nein,1336.txt,https://www.saarland.de/DE/portale/corona/bildung-kultur/kultur/vereinshilfe/vereinshilfe_node.html
nein,1337.txt,https://www.saarland.de/DE/portale/corona/bildung-kultur/kultur/vereinshilfe/foerderantrag/foerderantrag_node.html
nein,1338.txt,https://www.saarland.de/DE/portale/corona/bildung-kultur/kultur/vereinshilfe/richtlinie/richtlinie_node.html
ja,1339.txt,https://www.saarland.de/DE/portale/corona/gesundheit-familie/infektionsschutzgesetz/infektionsschutzgesetz_node.html
ja,1340.txt,https://www.saarland.de/DE/portale/corona/gesundheit-familie/pflegeundkh/pflegeundkh_node.html
ja,1341.txt,https://www.saarland.de/DE/portale/corona/gesundheit-familie/pflegeundkh/krankenhaeuser/krankenhaeuser_node.html
ja,1342.txt,https://www.saarland.de/DE/portale/corona/gesundheit-familie/pflegeundkh/pflegeheime/pflegeheime_node.html
ja,1343.txt,https://www.saarland.de/DE/portale/corona/gesundheit-familie/tippsfamilien/tippsfamilien_node.html
ja,1344.txt,https://www.saarland.de/DE/portale/corona/gesundheit-familie/landesjugendamtcorona/landesjugendamtcorona_node.html
ja,1345.txt,https://www.saarland.de/DE/portale/corona/faq/haeufigste-fragen/haeufigste-fragen_node.html
ja,1346.txt,https://www.saarland.de/DE/portale/corona/faq/haeufigste-fragen/reisen-grenzverkehr/reisen-grenzverkehr_node.html
ja,1347.txt,https://www.saarland.de/DE/portale/corona/faq/haeufigste-fragen/ehrenamt/ehrenamt_node.html
ja,1348.txt,https://www.saarland.de/DE/portale/corona/faq/haeufigste-fragen/sportbetrieb/sportbetrieb_node.html
ja,1349.txt,https://www.saarland.de/DE/portale/corona/faq/bildung-kultur/bildung-kultur_node.html
Impfung,1350.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/faq/faq_impfen_node.html
Impfung,1351.txt,https://www.saarland.de/DE/portale/corona/impfungtest/impfung/leichtesprache/leichtesprache_impfen.html
ja,1352.txt,https://www.saarland.de/DE/portale/corona/faq/bevoelkerungsschutzgesetz/bevoelkerungsschutzgesetz_node.html
nein,1353.txt,https://www.saarland.de/mwaev/DE/aktuelles/aktuelle-meldungen/medieninfos/pm_2021_09_03_aktionstag_maske_oepnv_2021_bilanz.html
nein,1354.txt,https://www.saarland.de/mbk/DE/aktuelles/medieninformationen/2021/08/PM-2021-08-31-maskenpflicht.html
ja,1355.txt,https://www.saarland.de/mbk/DE/aktuelles/medieninformationen/2021/08/PM-2021-08-19-neue-regeln-neues-schuljahr.html
nein,1356.txt,https://www.saarland.de/mwaev/DE/aktuelles/aktuelle-meldungen/medieninfos/pm_2021_08_30_dritter_aktionstag_maske_oepnv_2021.html
ja,1357.txt,https://www.saarland.de/DE/portale/corona/service/rechtsverordnung-massnahmen/rechtsverordnung-massnahmen_node.html
nein,1358.txt,https://www.saarland.de/DE/portale/corona/service/rechtsverordnung-massnahmen/_documents/aenderung-verordnung-hygienerahmenkonzepte_stand-2021-09-03.html
nein,1359.txt,https://www.saarland.de/DE/portale/corona/service/rechtsverordnung-massnahmen/_documents/verordnung_stand-21-09-03.html
nein,1360.txt,https://www.saarland.de/DE/portale/corona/service/downloads/_documents/corona-verfuegungen/dld_bussgeldkatalog-ab-2021-08-25.html
nein,1361.txt,https://www.saarland.de/DE/portale/corona/service/rechtsverordnung-massnahmen/_documents/verordnung-hygienerahmenkonzepte_stand-2021-08-06.html
nein,1362.txt,https://www.saarland.de/DE/portale/corona/service/rechtsverordnung-massnahmen/_documents/covid-19-massnahmengesetz-stand-2021-06-23.html
nein,1363.txt,https://www.saarland.de/mibs/DE/aktuelles/bekanntmachungen/_documents/Richtlinie_Jugendfoerderung_Vereine.html
nein,1364.txt,https://www.saarland.de/DE/portale/corona/service/rechtsverordnung-massnahmen/_documents/erlass-msgff-anspruch-testungen-2020-12-22.html
ja,1365.txt,https://www.saarland.de/DE/portale/corona/service/saarland-modell/saarland-modell-faq/saarland-modell-faq_node.html
ja,1366.txt,https://www.saarland.de/DE/portale/corona/service/saarland-modell/saarland-modell-stufen/saarland-modell-stufen_node.html
nein,1367.txt,https://www.saarland.de/DE/portale/corona/service/chronologie/chronologie_node.html
nein,1368.txt,https://www.saarland.de/DE/portale/corona/gesundheit-familie/gesundheit-familie_node.html
nein,1369.txt,https://www.saarland.de/mwaev/DE/portale/wirtschaft/sek/sek_node.html
nein,1370.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/internationalisierung/internationalisierung_node.html
nein,1371.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/sofortkreditprogramm/sofortkreditprogramm_node.html
nein,1372.txt,https://www.saarland.de/mwaev/DE/aktuelles/aktuelle-meldungen/medieninfos/pm_2021_01_27_startup-hilfe-saarland.html
nein,1373.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/hotline_selbststaendige.html
nein,1374.txt,https://www.saarland.de/DE/portale/corona/wirtschaft/ausbildungspraemie.html
ja,1375.txt,https://www.saarland.de/DE/portale/corona/service/aktuelle-lage/aktuelle-lage_node.html
ja,1376.txt,https://www.sr.de/sr/home/nachrichten/politik_wirtschaft/coronaregeln_saarlandmodell_bundesnotbremse_100.html
nein,1377.txt,https://www.sr.de/sr/home/nachrichten/politik_wirtschaft/landkreise_quarantaeneregeln_kinder_100.html
nein,1378.txt,https://www.sr.de/sr/home/nachrichten/panorama/boosterimpfungen_in_seniorenheimen_beginnen_saarland_100.html
nein,1379.txt,https://www.sr.de/sr/home/nachrichten/panorama/corona_nach_orten_126.html
nein,1380.txt,https://www.sr.de/sr/home/nachrichten/politik_wirtschaft/einschaetzung_virologe_rissland_zur_coronaentwicklung_100.html
nein,1381.txt,https://www.sr.de/sr/home/nachrichten/panorama/impfaktion_an_schulen_startet_100.html
nein,1382.txt,https://www.sr.de/sr/home/nachrichten/politik_wirtschaft/neue_quarantaeneregeln_schulen_kitas_startschwierigkeiten_100.html
nein,1383.txt,https://www.sr.de/sr/home/nachrichten/panorama/weitere_coronafaelle_in_seniorenheimen_saarland_kleinblittersdorf_klarenthal_100.html
